ID,Label,tweet_length,num_urls,num_qmarks
553587000578932737,comment,27,0,0
553587467409162240,comment,73,0,0
553587040886206466,comment,55,0,0
553587034762534913,comment,33,0,0
553587214987558912,support,47,0,0
553587445921759232,comment,21,0,0
553586932727693312,comment,24,0,0
553587361398132736,comment,112,0,0
553587620006346752,query,21,0,1
553587067712995328,comment,51,0,0
553587132045213696,comment,70,0,0
553587150428856320,query,130,0,2
553587298215133185,query,56,0,0
553587398169591809,comment,43,0,0
553587039598571523,support,77,0,0
553587407980077057,comment,78,0,0
553587188500529152,comment,64,0,0
553586964805713920,comment,48,0,0
553586988419649536,comment,64,0,0
553559355438923776,query,36,0,1
553560647305560064,comment,46,1,0
553559569163902976,comment,38,0,0
553559484191092737,comment,46,0,0
553563604117913600,comment,63,1,0
553559105387118592,query,22,0,1
553562157968031744,comment,51,0,0
553572054511779840,comment,20,0,0
553570519052980225,comment,25,0,0
553571844562120704,query,41,0,1
553559392604684288,comment,20,0,0
553559389102026752,comment,21,0,0
553776086816137217,comment,91,0,0
553482001651470336,comment,128,0,0
553481569675911168,comment,126,1,0
553481203886460928,comment,116,1,0
553485100932157440,support,138,1,0
553481697124052993,comment,147,0,0
554212158133633025,comment,92,0,0
553520342111494145,support,130,1,0
553518923409547264,comment,35,0,0
553521650831196160,support,91,0,0
553522878902468608,comment,130,0,0
553520622920536064,support,130,1,0
553524538903109632,comment,122,0,2
553521787225796608,comment,103,0,0
553520926906941440,comment,145,0,0
553519836249071617,comment,45,0,0
553521412934475777,comment,140,1,0
553521154921881600,comment,75,0,0
553521233162031104,comment,81,0,0
553518879222161408,support,133,1,0
553519009149100032,comment,33,0,0
553520097395245056,comment,31,0,0
553519787943690242,support,115,1,0
553519647400554497,comment,26,1,0
553521356378476544,comment,122,0,0
553521113733824513,comment,56,0,0
553518706681053184,support,43,0,0
553480808947015680,comment,119,0,0
553479876632936448,comment,76,0,0
553476849196879873,comment,49,0,1
553478083672424448,comment,50,0,0
553587829977399296,support,107,1,0
553587678726594560,support,108,1,0
553587863921917953,support,36,0,0
553588252372779008,comment,53,0,1
553587860620996608,comment,123,0,0
553588210769883136,comment,36,0,0
553588250087268352,support,127,1,0
553588519848132609,comment,116,1,0
553598661863563264,support,94,0,0
553592274991714306,comment,19,0,0
553589677433712640,support,110,1,0
553588413195382784,comment,120,1,0
553587686762479617,comment,32,0,0
553588231238090752,support,108,1,0
553588708826304514,support,30,1,0
553589500572491776,comment,49,0,1
553589221328715776,comment,7,0,0
553587370822750210,deny,108,1,0
553587586703171584,deny,88,0,1
552844745647460352,comment,98,0,0
552845561896771585,comment,93,0,1
552835091714416640,comment,34,0,0
552841806245679104,comment,140,0,0
552843614389559296,comment,49,0,0
552838224981553153,comment,65,0,0
552836375670562816,comment,45,1,0
552840744210161664,comment,138,1,0
552860931026604032,comment,80,0,0
552835146844737537,comment,28,0,0
552836259433828352,comment,111,0,0
552836509074591748,comment,61,0,0
552844369649098754,comment,72,0,0
552849852338831360,comment,67,0,0
552837270953529345,comment,139,0,0
552835533009727488,comment,18,0,0
553503876394262528,support,140,0,0
553502133979713536,comment,131,0,0
553502087661645824,comment,94,0,0
553503283986563073,comment,20,0,0
553504747508879360,deny,101,0,0
553502186999529473,comment,60,0,0
553501723743223808,comment,108,0,0
553502205748080640,comment,83,0,0
553502599358722048,comment,26,0,0
553503274176110592,comment,136,0,0
553501672035856384,comment,44,0,0
553503331356651521,comment,95,0,0
553502135204478976,comment,106,0,0
553503523539652608,comment,56,0,0
553504019742990336,comment,35,0,0
553501710497628162,comment,37,0,0
553503365100228609,deny,140,1,0
553503611104542720,comment,88,0,1
553501889254678528,comment,80,0,0
553502788819632129,comment,77,0,0
553478423411441664,comment,108,0,0
553482152743288833,comment,120,1,1
553506819294121985,comment,140,0,0
553508132459393024,comment,84,0,0
553475360936165376,comment,139,2,0
553488128364007424,comment,117,0,0
553536816238710784,query,80,0,3
553479692133470209,comment,49,0,0
552848723001475073,comment,114,0,0
552857418062127104,support,21,0,1
552858826043424768,support,140,2,0
552848736897216513,query,130,0,1
552848904426098689,comment,65,0,0
552851266754596865,query,114,0,2
552850359266197504,support,136,1,0
552852018864218112,comment,63,0,0
552853646744899584,comment,137,2,1
552850999443202049,deny,42,1,0
552850544797446144,support,140,0,1
552852606234947584,comment,103,0,0
552849973470314496,comment,79,0,0
552874999522934784,comment,139,0,0
553199295588212736,comment,66,0,0
553184912258654208,comment,108,0,0
553184777315287040,comment,111,0,0
553195335661912064,comment,84,0,0
553197749240221699,query,89,0,1
553186074311528448,comment,48,1,0
553185273639895040,comment,112,0,0
553195879692517376,comment,92,0,0
553196247319064576,comment,122,0,0
553189048052105216,comment,107,0,1
553198944998543360,comment,129,0,0
553197339813220352,comment,65,0,0
553188436178264066,comment,82,0,0
553549691129192448,comment,114,0,0
553188394113986561,comment,138,0,0
553185239791857664,comment,54,0,0
553192939888058369,comment,140,0,0
553187813668425728,comment,67,0,0
553200322231808001,comment,112,0,0
553185403650322432,comment,106,0,0
553184702530453505,comment,46,0,0
553187777689694208,comment,73,0,0
553185449150541824,query,54,0,2
553498348674875393,comment,78,0,0
553549483984711681,comment,99,0,0
553187655434108928,comment,87,0,1
553184841873633280,deny,19,0,0
553199414659907584,comment,72,0,0
552794232503951360,comment,52,0,0
552793275770613760,support,114,0,0
552793775740055552,support,114,0,0
552805269441622017,comment,57,0,0
552793675697094657,comment,140,0,0
521371742942797825,comment,55,0,1
521367905062379521,deny,125,0,0
521356252740608001,comment,131,1,0
521355922724388865,deny,100,0,1
521352186949672960,comment,18,0,0
521353020484096001,support,120,1,0
521353434881327104,comment,36,0,0
521351752734769152,comment,125,1,0
521349366037356544,query,57,0,1
521356894343294976,comment,111,1,0
521364652522225665,comment,96,0,0
521368940669583360,comment,67,0,0
521350130851921921,comment,48,0,0
521352678283444224,comment,109,1,0
521368022880378882,comment,59,0,0
521366121484918785,deny,125,0,1
521367512551002112,comment,53,0,2
521350466647891968,comment,110,1,0
521349434719076352,comment,139,1,0
521351041154289665,comment,110,1,0
521367394108071936,support,66,0,0
521352738891132929,comment,114,1,1
521352500604309506,comment,115,1,0
521371539082858496,comment,46,0,0
521468392620834817,comment,38,0,0
521378427681898498,deny,124,0,0
521371350934761472,deny,75,0,0
521360786409943041,deny,40,0,0
521376439099465728,comment,137,1,0
521373767130710016,support,140,1,0
521468848466591744,comment,51,0,0
521368262010224640,support,140,1,0
500384948826935297,support,132,1,0
500384255814299648,deny,137,0,0
500428718917951488,comment,34,0,0
500386447158161408,query,85,0,2
500429048602845186,comment,137,0,2
500412019531849728,comment,75,0,0
500387275767681024,comment,131,0,0
500317344997330945,query,138,0,0
500316896299061248,query,57,0,0
500310820635815937,deny,55,0,0
500309367129133056,comment,138,0,0
500312280933097472,comment,125,0,1
500308366561124352,comment,98,0,0
500312223471120384,comment,133,0,0
500312045334851585,comment,99,0,0
500318691909959681,deny,128,0,0
500311799712198656,comment,58,0,0
500324150519808000,query,138,0,0
500309556921384960,comment,89,0,0
500317848536096768,comment,134,0,0
500317273002106880,comment,91,0,1
500308482676240384,comment,31,0,1
500317791933972481,comment,135,1,1
500313313188663296,deny,97,0,0
500317982799982592,comment,138,0,0
500503447544680448,query,127,0,1
500398907415732227,query,92,0,0
500396146150621185,comment,122,0,0
500394000550215680,query,118,0,1
500394093420494849,comment,124,0,1
500401161732886529,comment,105,0,0
500398468503207936,query,66,0,1
500394987373490176,comment,115,0,0
500393155066626048,query,76,0,1
500399362183536640,query,122,0,1
500429697587871745,comment,140,0,0
500394517733068801,comment,140,0,0
500397394291208192,comment,94,0,0
500396139305517057,comment,76,0,0
500400188541140992,comment,93,0,0
500727265412386816,comment,110,0,2
500393982992470016,comment,66,0,1
500395253300731906,comment,134,0,0
500399685232623616,comment,124,0,0
500417601109889024,comment,93,0,1
500398642167947264,query,139,0,0
500396405614460928,support,71,0,0
500395581429526528,deny,52,0,0
500418076723396608,query,137,0,1
500393535263481858,query,128,0,1
500394049501544449,comment,104,0,1
500395569760972800,comment,140,0,0
500399820511535104,comment,85,0,0
500397765881774080,comment,140,0,2
500400549117034497,comment,105,0,0
500393320032370688,query,48,0,1
500397725129531393,comment,92,0,0
500395008592465921,comment,131,0,0
500393552946282496,comment,56,0,0
500393935223533569,query,123,0,1
500431996397846528,support,80,0,0
500393643815882752,comment,40,0,0
500587418584907776,comment,39,0,0
500392872856649728,comment,82,0,0
500401233212227585,comment,78,0,0
500392192167645184,comment,89,0,0
500396253327687680,comment,119,0,0
500392059832770560,comment,91,0,0
500395926595596288,support,110,0,0
500399226489434112,comment,60,0,1
500429451323523073,comment,143,0,0
500399140572897280,comment,135,0,0
500395293675122688,comment,137,0,0
500393880462692353,comment,51,0,0
500392623107223552,comment,138,1,2
500395125802278912,comment,138,0,0
500395360125464576,comment,116,0,2
500379294284001282,comment,137,0,0
500313720145207297,comment,121,0,0
500311506676756480,comment,102,0,1
500378492488253440,comment,137,0,0
500319116776198144,comment,40,0,0
500405868244910081,query,117,0,0
500401666454065154,deny,130,0,0
500399398132523009,query,90,0,1
500381689399369730,deny,139,0,0
500320052449914880,comment,78,0,0
500311158138884096,comment,135,0,0
500310883684208640,comment,111,0,0
500320131239518209,comment,69,0,0
500319011955949569,query,101,0,0
500310256598011904,support,71,0,1
500321405540786176,comment,88,0,0
500384869419978752,query,122,0,3
500399816954753024,support,107,0,0
500309015981989888,comment,51,0,0
500405818769285120,comment,103,0,0
500318794862960640,comment,139,0,0
500381784425512960,comment,93,0,0
500384077481259008,support,99,0,0
500320630156189697,support,140,0,0
500387313050845184,query,131,0,1
500321053197864961,deny,137,0,1
500383616283975680,deny,101,0,0
500385894134992896,comment,54,0,0
500389863561388032,query,131,0,2
500402902662262784,comment,78,0,0
500400101097889792,deny,140,0,0
500311885120819200,comment,129,0,0
500322706760691712,comment,107,0,0
500406172155777025,support,137,0,1
500399589417963521,comment,135,0,0
500320369056948224,comment,107,0,0
500385933523304448,comment,106,0,0
500379521900503040,support,111,0,1
500400629739573250,comment,128,0,0
500392542853406720,comment,140,0,0
500320501475332096,comment,95,0,0
500405661864566784,comment,82,0,0
500405555282726912,comment,135,0,0
500384718496747520,comment,138,0,1
500315190529773570,comment,109,0,0
500402352919445504,deny,138,0,0
500320974697693185,comment,126,0,0
500385201181052928,comment,97,0,0
500383364084686849,comment,134,0,1
500380753272635392,comment,138,0,0
500405250755690496,comment,104,0,1
500386143943139332,comment,112,0,0
500407281486663680,comment,66,0,0
500313920301588480,comment,140,0,0
500312144421089281,query,134,0,0
500314894063767553,query,105,0,1
500385684285190144,comment,125,0,0
500315174633766912,comment,54,0,0
500406679176241153,comment,113,0,1
500392633760759808,comment,87,0,0
500400605035507712,comment,135,0,1
500315038541156352,comment,85,0,1
500385150468116480,comment,115,0,0
500321227597021184,query,106,0,1
500404864443105280,deny,133,0,1
500315733633806336,comment,128,0,0
500415239163101184,comment,124,0,0
500384895319818240,comment,41,0,0
500415578373627904,deny,49,0,0
500379159965618178,comment,143,0,0
500415054559203329,support,130,0,1
500316587333652480,comment,139,0,0
500320873086476288,comment,95,0,0
500321014816210944,comment,125,0,0
500320401369870336,support,138,0,0
500322465323974656,comment,140,0,0
500321569907150848,query,76,0,1
500386029791371267,support,43,0,0
500407571153694720,query,130,0,0
500320602520293376,support,52,0,0
500406892644937728,comment,124,0,0
500400890126155777,query,65,0,1
500405947253006339,deny,140,0,1
500323321519800321,support,62,0,0
500406011543703552,comment,22,0,0
500384522840453120,query,103,0,0
498451864112074752,comment,140,0,0
498452989930401792,comment,139,0,0
498433698149056513,comment,45,0,0
498474828278804481,support,138,1,0
498432131669192704,comment,105,0,5
498488821197991937,comment,139,0,0
498454395248721920,comment,140,0,0
498455038701092864,comment,140,0,0
498471393538093056,comment,139,0,0
498453873124970496,comment,140,0,0
498456361286795265,comment,146,0,0
498488174923227136,support,45,0,0
498452460881870848,support,139,0,0
498504798971650049,comment,78,0,0
498440508256292864,comment,134,0,0
498448625643831296,comment,138,0,1
498453364045529088,comment,140,0,0
498448178270990336,comment,136,0,4
498465487635099648,comment,140,0,0
498521904396115971,comment,139,0,0
498455687836758016,comment,142,0,0
500284605770235904,comment,85,0,1
500291543631429632,deny,74,0,0
500284160100294657,comment,119,0,2
500284241985683456,comment,74,0,0
500286677303058432,comment,106,0,0
500283973239865345,support,140,0,0
500285527820890113,query,125,0,1
500313005855617024,comment,67,0,0
500330934118658048,comment,134,0,0
500283424477687808,comment,137,0,1
500285250791288832,comment,99,0,0
500286345668202497,support,33,0,0
500283003323842560,query,138,0,2
500285916494061568,comment,135,0,0
500282726298054656,deny,103,0,0
500285361394708480,comment,133,0,0
500284352832757760,comment,135,0,0
500282858737778688,query,127,0,1
500282025543499777,support,131,0,0
500284990345981952,support,104,0,0
500282616289828864,comment,136,0,3
500281948233674753,comment,113,0,0
500301459469373440,comment,134,0,0
500285261813940224,comment,41,0,0
500281906362351616,query,130,0,1
500282169227755520,comment,75,0,0
500284767196430337,deny,127,0,0
500302632641396736,comment,102,0,0
500284857650782209,comment,102,0,0
500282527559720960,support,44,0,0
500283123532570624,comment,61,0,1
500284153674219521,comment,138,0,0
500281916658958337,comment,87,0,2
500284524971188224,comment,123,0,0
500285798089252865,comment,41,0,0
500285795002236928,comment,144,0,0
500284989565448192,query,89,0,2
500284023340818433,query,140,0,2
500410466213318656,comment,125,0,1
500412280027500544,comment,96,0,1
500411922878328832,comment,139,0,0
500404284219879424,support,60,0,0
500409234886889473,comment,78,0,0
500408940727762944,comment,139,0,0
500411534065950721,comment,138,0,2
500402881737289728,comment,115,0,1
500397151739215872,comment,96,0,0
500409149977407489,comment,139,0,0
500410061974290433,comment,143,0,0
500412111369949184,comment,136,0,0
500404371608571905,comment,85,0,0
500403075748618240,comment,131,0,0
500394434438389760,support,39,0,0
500370900513202176,comment,70,0,0
500364933864103937,comment,87,0,0
500365784757968898,comment,119,0,0
500373718464757760,support,140,1,0
500391119566282753,comment,107,0,0
500366118234882048,comment,81,0,0
500363997779361792,comment,90,0,0
500369014195896320,comment,136,0,0
500368731764424704,comment,45,0,0
500365432902393859,comment,69,0,0
500364949215256577,comment,100,0,0
500396711127154688,comment,134,0,0
500363869081337856,deny,41,0,0
500368855051804672,support,24,0,0
500365021965455360,support,48,0,0
500366091659784192,query,138,0,0
500387022318874624,comment,135,0,0
500368681806073856,support,120,0,0
500364600668602369,comment,127,0,0
500402817065320448,comment,144,2,0
500393198603489280,comment,140,0,0
500544598268063744,comment,54,0,0
500387049543725056,comment,23,0,0
500463618480037889,comment,40,0,0
500557666528542720,deny,39,0,0
500379811974774784,comment,39,0,0
500382569746030592,comment,24,0,0
500404172140085248,comment,65,0,0
500415275884244992,support,112,0,0
500379240299122690,comment,34,0,0
500379473326665728,support,77,0,0
500394742966808576,comment,62,1,0
500379221504442370,query,33,0,3
500419588199571456,comment,132,1,0
500349107672580096,comment,42,0,0
500460605686677504,comment,32,0,0
500346621801295872,deny,54,0,0
500343086988677120,deny,142,0,0
500386248284831746,deny,140,0,0
500344330046152705,comment,65,0,0
500405557602553857,support,38,0,0
500342822059646976,comment,17,0,0
500489755373862913,comment,54,0,0
500322539814789121,comment,108,0,1
500299301415702528,comment,87,0,0
500300692285038592,comment,125,0,1
500322663823589376,deny,133,0,0
500324564237578240,support,48,0,0
500324845427916800,deny,140,0,0
500299923980824576,comment,137,0,1
500451964283789313,query,52,0,1
500301979336593408,comment,71,0,0
500323069836410880,comment,85,0,0
500322928060563457,deny,139,0,0
500413925020934145,comment,85,0,0
500322805083553792,comment,137,0,0
500311633458364416,comment,41,0,0
500488971080962048,deny,119,0,0
500321978373656577,comment,54,0,0
500442407830581248,comment,77,0,1
500324396285054976,deny,118,0,0
500387816015007744,deny,129,0,1
500307435668930561,comment,131,0,0
500323219556298753,comment,113,0,0
500323874140323840,comment,129,0,0
500300699738316800,comment,76,1,0
500356831542538240,comment,140,0,0
500299435793219584,comment,132,0,0
500452111692595201,deny,82,0,0
500444523039039488,comment,52,0,0
500324120689930241,comment,134,0,0
500300182844878848,comment,54,1,0
500322402656878592,comment,134,0,1
500310561994047488,comment,96,0,0
500453921999970304,comment,82,0,1
500323593805660160,support,79,0,0
500323822730747904,comment,140,0,0
500310617686040576,comment,65,0,0
500324239652958208,comment,119,0,1
500397966071693312,comment,83,0,0
500439803465592832,comment,73,0,1
500486955692728320,comment,91,0,0
500301171395809281,deny,49,0,0
500431611364524033,comment,48,0,0
500454975185879040,comment,73,0,0
500303039589122049,comment,100,0,0
500258777057480706,comment,53,0,0
500270734934282240,comment,36,0,0
500270212198174720,comment,73,0,0
500259034755526656,comment,136,0,1
500260909994885120,support,135,2,0
500258778122420225,query,27,0,1
500259232764411904,comment,115,0,0
500659434558087168,comment,30,1,0
500288271650684928,comment,99,0,0
500301215461548032,comment,140,0,1
500297826510057474,query,111,1,1
500661909751103488,comment,79,0,0
500302249974059008,comment,95,0,0
500289833651429376,comment,77,0,1
500287363361546240,deny,93,0,0
500301417869869059,comment,134,0,0
500290943849725952,comment,118,0,0
500288040963964928,deny,65,0,0
500316855157137408,query,124,0,0
500286538878427136,comment,23,0,0
500290340738592769,deny,136,0,2
500288302100918272,comment,133,0,0
500298645494067200,comment,77,0,1
500287325621198848,deny,133,0,0
500298076914221056,comment,64,1,0
500659341801046017,comment,140,0,0
500289895706144768,comment,137,0,0
500300875844583424,comment,108,0,1
500295998753611777,comment,142,0,0
500289666290294784,comment,88,0,0
500287728064688130,comment,96,0,0
500289645301989377,comment,71,0,0
500290781178261504,comment,48,0,0
500300092054974464,query,123,0,0
500286680381665282,query,130,0,2
500295232399757312,comment,132,0,0
500303315843170305,comment,42,0,0
500367357198745600,comment,87,0,0
500294827351621632,comment,102,0,0
500289033650446338,comment,27,0,0
500290579075715072,comment,82,0,0
500298817531432961,comment,66,0,0
500316980130619392,comment,79,1,0
500290256928014336,support,39,0,0
500317610228342784,comment,139,0,0
500289420730597377,deny,84,0,1
500663231338536960,support,138,0,0
500434967177224193,comment,139,0,0
500298509870837760,comment,137,0,0
500289557624287234,query,18,0,1
500287202124103680,comment,79,0,0
500288489678577664,comment,46,0,0
500297133841731585,comment,14,0,0
500588486664409088,comment,100,0,2
500293069947015168,deny,131,1,0
500290490382942209,comment,55,0,0
500290809678536705,query,77,0,1
500290288221687808,query,57,0,1
500301956989349888,comment,124,0,1
500317606717693952,query,50,1,0
500315069142405120,comment,94,0,0
500300308145528832,comment,58,0,0
500288027705741313,comment,139,1,1
500297053990158336,comment,46,0,0
500295397886025729,comment,79,0,0
500284024162488321,comment,104,0,0
500283809989132288,support,140,0,0
500284169382289409,query,41,0,0
500282011982913539,query,87,0,1
500282657037496320,comment,119,0,0
500281136439103489,comment,114,0,0
500283535769759744,comment,140,0,1
500289950735400961,comment,138,0,0
500290872479449089,comment,38,0,0
500283944089423872,comment,117,0,1
500281906320404480,comment,42,0,0
500291568361041920,comment,46,0,0
500281983885672448,comment,64,0,0
500283799708499969,comment,140,0,0
500312191090712577,comment,117,0,0
500283406962663424,query,78,0,0
500283678170562561,comment,139,0,0
500281475141357568,deny,138,0,0
500283133674405888,deny,39,0,0
500281613561761793,comment,109,0,1
500281337694416896,comment,52,0,0
500308342599061504,comment,111,0,0
500283804272328704,deny,21,0,0
500281427494043648,comment,52,0,0
500295061595521024,support,136,0,0
500282611143413763,comment,139,0,1
500283216847446016,comment,49,0,0
500283469864239104,comment,140,0,0
500323392864919552,comment,140,0,0
500282657125572608,comment,96,0,0
500282369023430656,comment,86,1,0
500281311852916736,comment,34,0,0
500313330930966529,comment,70,0,0
500273321213456385,comment,35,0,0
500273884479098880,query,42,0,0
500282815796494337,support,142,0,0
500271679273054208,comment,68,0,0
500277616587587584,support,33,1,0
500271834416574464,comment,108,0,0
500274134094319618,comment,94,0,0
500274739537924096,comment,57,0,0
500296531036364800,comment,47,0,3
500278197447966722,comment,62,0,0
500272785428860928,comment,60,1,0
500277729863159808,comment,110,1,0
500279384075685888,comment,33,1,0
500274502652411904,comment,60,0,0
499435388508073984,comment,61,0,0
499628894714986497,comment,115,0,0
500473967509909504,deny,29,0,0
499371059385098240,comment,32,0,0
499369079288123392,comment,54,0,0
499372044593930240,query,100,0,2
499369499662245888,comment,62,0,0
499373428592611328,comment,136,0,0
499374160121184257,comment,44,0,0
499368327530414080,comment,48,0,0
499447049440743424,comment,51,0,0
499918462295490560,comment,62,0,4
499378276671176704,comment,129,0,0
499367096875114497,deny,52,0,0
499759387657764864,comment,69,0,0
499990307291664384,query,42,0,1
499693411130429443,support,130,0,0
499752447930155008,support,34,1,0
499691339995709440,comment,139,0,1
499689337370324992,deny,137,0,0
499692380296318976,comment,69,0,0
499691100370911232,comment,143,0,1
499921932645433344,comment,96,0,0
499689772928204800,deny,110,0,3
499694054226284544,deny,140,0,0
499612667430977536,comment,28,0,0
499619405576544256,comment,123,0,0
499919010625253376,comment,54,0,0
499613561044598785,comment,119,0,0
499692801274441729,comment,103,0,0
499773548202688512,query,76,0,1
499755375642816512,comment,140,0,1
499613890171662336,comment,59,0,0
499692833121783809,deny,131,0,0
499641023950512128,comment,138,0,0
499620018951561217,comment,108,0,1
499688811300151297,comment,50,0,0
499612832363581440,comment,61,0,0
499690552821284864,query,131,0,2
499991648232017920,comment,70,0,0
499691687326007296,deny,65,0,0
500387635429642240,support,133,0,2
500383873482891264,comment,46,0,0
500382947229581312,deny,27,0,0
500364276281122817,deny,128,0,0
500363941114298368,comment,143,0,2
500363420689248256,support,75,0,2
500385377656377346,support,79,0,1
500303711533408257,comment,90,0,0
500305500441833474,comment,55,0,0
500327481052655617,comment,140,0,0
500306266691219456,support,139,0,1
500308746820927489,comment,65,0,0
500328120709570561,comment,61,1,0
500400826507341825,deny,101,1,0
500336087613464577,comment,32,0,1
500305625545318400,comment,24,0,0
500308000901701632,query,59,0,2
500320646396518400,comment,76,0,0
500304713141600256,comment,138,0,0
500327907114246148,support,58,0,0
500307986775298048,support,139,0,0
500646220755251201,support,135,0,0
500304691985526787,comment,57,0,0
500708519583420417,comment,140,0,1
500415249174888448,support,36,0,0
500414334367830017,support,71,0,0
500416260887166976,deny,79,0,2
500414759502876673,comment,34,0,0
500547984526802944,comment,104,0,0
500699046181621760,comment,93,0,0
500442891102081024,comment,37,0,0
500500740163383299,comment,27,0,0
500421425908703233,comment,123,0,0
500704429600157696,deny,140,1,0
500676678956220416,deny,129,0,1
500702640305868801,support,131,0,0
500484108993458176,support,93,0,0
500636418155098113,comment,82,0,0
500703436103753728,comment,139,0,0
500375314128572416,comment,130,1,0
500371565641756673,comment,87,0,0
500619773873770496,deny,128,0,1
500382019109810176,deny,59,0,0
500372596832350208,comment,135,0,0
500371613087326209,comment,60,0,0
500516393305907200,comment,138,0,0
500487734914723840,query,133,0,0
500498433279811585,support,48,0,0
500613335541239809,comment,69,0,0
500371435127185409,support,100,0,0
500371968831787009,comment,40,0,0
500374020744019969,comment,99,0,0
500371534913871874,support,95,0,0
500477494307618816,comment,68,0,0
500374875253391360,comment,135,0,0
500372355521462272,deny,139,0,1
500371896295120896,support,74,0,0
500472043205173248,comment,85,0,0
500372393890557952,comment,142,0,0
500698984877666304,support,139,0,0
500391055259598849,comment,94,0,0
500390996673585152,deny,135,0,0
500399953295208448,comment,75,0,0
500479810939142144,comment,137,0,0
500391932934512640,comment,34,0,0
500478671451586560,support,112,0,2
500391396910456832,comment,140,0,1
500743658451107842,comment,124,0,0
500426909860114432,comment,111,0,0
500390676802961408,comment,128,0,0
500399784394764288,comment,130,0,0
500390396229615617,query,68,0,0
500390243716304896,comment,50,0,0
500415611449909249,query,136,0,2
500394428243390465,query,128,0,1
500698326720086017,query,114,0,1
500458931723202561,comment,122,0,0
500757739480842242,query,103,0,0
500392686260879360,comment,57,0,0
500476059880816640,support,151,0,0
500389858243006464,comment,129,0,0
500741014181531648,comment,53,0,0
500395857473466368,support,62,1,0
500742011834470401,comment,136,0,0
500397204730048512,query,53,0,1
500395032718110721,comment,136,0,0
500670228708462592,query,96,0,0
500390919951351808,query,43,0,1
500409272807985152,comment,137,0,0
500390764518854656,comment,56,0,0
500478509366915072,comment,80,0,0
500407103774003201,deny,125,0,0
500394092484755458,comment,68,0,0
500472734573658112,support,120,0,0
500390975819513856,support,138,0,0
500379064146751490,comment,132,0,0
500380991035559937,comment,135,0,0
500379350563569666,support,118,0,0
500382426909392896,comment,97,0,0
500378498054500352,query,75,0,0
500381074531569664,deny,62,0,0
500385293103820800,support,133,0,2
500379949463654401,comment,77,0,0
500385105337417728,query,138,0,1
500385005873680386,comment,92,0,0
500379599185125376,deny,94,0,0
500387422417338368,deny,106,0,0
500378447597039617,query,80,0,0
500396771345199104,deny,60,0,1
500379398525431809,comment,137,0,0
500384398022565888,comment,116,0,0
501730232790183936,deny,53,0,0
500306952241840128,query,136,0,1
500282232855334912,deny,136,0,0
501145902007222272,comment,102,0,0
500281536919642112,comment,77,0,0
500299816971546624,support,82,0,0
500295400696586240,comment,133,0,1
500295308572893184,deny,66,0,0
500296225678045184,query,132,0,1
500298399095074816,comment,81,0,1
500295655458230272,comment,63,0,2
500297035879563265,comment,128,2,0
500297358966808576,comment,137,2,0
500296225405415424,deny,48,0,1
500299170993819649,comment,105,0,1
500295853186510848,comment,134,2,0
500299463135858688,comment,79,0,0
500299040655806465,comment,126,0,0
500298524953939969,comment,136,2,0
500299799267389440,comment,131,0,0
500299469372420098,comment,140,0,1
500297916553371648,comment,100,0,0
500295446578085889,comment,105,1,0
500279528225120256,comment,95,0,1
500280663065772032,comment,94,0,0
500285663271718914,comment,41,0,0
500291697167712258,comment,95,0,1
500281136816594944,comment,31,0,0
500280140560338944,support,96,0,0
500286793632071681,comment,117,0,0
500280380910751745,comment,103,0,1
500279473187860480,comment,44,0,0
500279655925293058,comment,91,0,0
500279402635067393,support,85,0,0
500279483732361216,comment,18,0,0
500280396010229760,deny,87,0,0
498282494387843072,comment,134,0,0
498283789744103424,comment,140,0,0
498323335965868032,support,134,0,0
498280920227794945,comment,22,0,0
500328018087514112,comment,18,0,0
500332729008160768,comment,139,0,0
500338745359753216,comment,107,0,0
500327239419195392,comment,91,0,0
500328023129075712,comment,86,0,0
500327704399331331,comment,140,0,0
500328058621280256,comment,142,0,1
500714325472866304,comment,73,0,0
500574128609312769,support,109,0,0
500322693460131841,support,132,0,0
500714300046974976,comment,82,0,0
500348247677104128,deny,77,0,0
500340602236833792,comment,75,0,0
500320165142495232,comment,91,0,0
500341644873723905,support,122,0,0
500348187656601600,query,141,0,2
500715098583736320,comment,80,0,0
500338356387999745,deny,70,0,0
500345416320581632,comment,137,0,0
500344751934406656,deny,138,0,0
500338593391341568,support,81,0,0
500344654319988741,comment,132,0,1
500345018926645250,deny,135,0,0
500343675575361536,comment,139,0,0
500337288564723712,comment,91,0,0
499462501998665730,comment,66,0,0
499462325544304640,comment,139,0,1
499555936969957376,comment,134,0,0
499456892595613696,comment,139,0,0
499538759076282368,comment,50,0,0
499462679736496130,comment,136,0,0
499456558125023233,comment,52,0,0
499456567990026240,query,20,0,1
499460810704302080,query,74,0,1
499458379555684353,comment,140,1,0
500318081617367040,query,107,0,0
500305055351070722,comment,99,0,0
500317948393701376,comment,117,0,0
500309126438612994,comment,73,0,0
500308254946516992,comment,73,0,1
500316749317697536,query,72,0,1
500337293375197184,support,137,0,0
501466955564740609,deny,71,0,1
500348857705041920,comment,102,0,0
500326334464544769,comment,138,1,0
500350142122577920,support,140,2,0
500331349421879297,support,83,0,0
500325331442892800,support,104,1,0
500322285883228162,comment,83,0,0
500325872583200770,comment,122,0,0
500320311997640704,support,140,2,0
501469191216840704,comment,40,0,0
500341401583104000,comment,87,0,0
500448504058093568,comment,103,0,0
